Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA51,OUT049,2043.6173233309955
FDV19,OUT010,999.0727386116914
NCT18,OUT045,2859.4531795824723
NCS41,OUT045,2904.680095478363
FDO03,OUT046,3599.716988168404
FDL12,OUT010,0.0
FDY37,OUT010,765.6464129598139
FDI58,OUT049,1837.9190272978462
FDT28,OUT018,2759.0413157218954
NCC42,OUT010,611.8175841753186
FDO01,OUT017,1844.0677195469161
FDJ02,OUT013,2136.5969922817344
FDQ04,OUT018,1051.201384902262
DRL47,OUT013,1763.4084849022624
FDZ32,OUT035,1340.7097394965103
FDC35,OUT035,2766.4898815460365
FDX14,OUT045,1128.0321963852102
FDZ35,OUT013,1466.9242774920385
FDL14,OUT013,2259.8982472524076
FDO04,OUT049,1278.820879140531
DRK11,OUT017,2147.121512096842
FDB44,OUT018,3794.980159951564
FDZ50,OUT049,3251.417553207256
FDI12,OUT027,2785.5802705530223
FDU43,OUT017,3467.014856195502
FDD58,OUT010,0.0
FDB27,OUT017,2778.3146401689373
FDB04,OUT018,1806.25138310464
NCO17,OUT013,1706.4813512034748
FDL12,OUT017,564.7076630539163
DRJ13,OUT049,2885.2078582591857
FDD57,OUT045,1586.572580675098
FDW19,OUT035,1407.5794055322613
DRD27,OUT018,2060.468426405392
FDH27,OUT027,3701.2745020462517
NCW30,OUT027,5570.284612535483
FDR40,OUT018,1794.9895761747803
FDG05,OUT013,2198.5070761209467
NCY41,OUT019,0.0
FDI38,OUT018,3757.573059792855
FDR20,OUT046,725.7271510879477
FDE09,OUT017,1488.5433728502576
FDN50,OUT019,365.6928115721571
DRF27,OUT045,2434.499423421272
DRF51,OUT013,191.3305370564658
NCO02,OUT019,0.0
FDB51,OUT027,2436.1439963398984
FDJ50,OUT013,640.4248392693403
FDN52,OUT013,1015.6455252232004
FDX14,OUT013,931.8013830338487
FDT27,OUT019,2460.930436005327
FDV10,OUT013,436.03134738889594
FDU33,OUT046,593.0199253847031
FDU58,OUT046,2955.852781669265
NCP42,OUT027,4546.035776609928
FDL51,OUT027,4820.52619539716
DRH15,OUT027,2068.9239203474667
FDU16,OUT017,1099.684085962219
FDW15,OUT017,2105.529249746718
FDQ44,OUT045,1961.2409099620681
NCI06,OUT027,4267.88933283617
DRK23,OUT019,2688.414430847569
FDC28,OUT035,1327.5406814723779
NCY17,OUT019,0.0
NCV05,OUT018,2881.53636200681
FDM34,OUT019,826.7715494351196
DRD60,OUT027,4338.734069696324
FDT38,OUT046,1314.8742705633877
FDQ57,OUT018,2757.6680348555365
FDE59,OUT027,2003.962194271367
NCM43,OUT046,2585.9720448758408
DRI51,OUT049,3067.642867878394
NCG30,OUT017,1601.6194971347995
NCK54,OUT035,1450.4030659907517
FDQ16,OUT019,524.0096540386871
FDI36,OUT013,2861.75461060182
FDX16,OUT027,3745.6416096017383
FDA34,OUT046,2763.325251084424
FDJ48,OUT018,4303.613927954609
FDU47,OUT035,1715.649464564673
FDS39,OUT046,2255.8183308288358
FDD11,OUT046,3952.277002747971
FDM16,OUT027,2657.26854720758
FDU56,OUT018,3319.520598848162
FDQ32,OUT017,1692.4257664930847
DRK35,OUT013,359.93451620826
FDA58,OUT049,3969.049785147141
DRG48,OUT019,1144.4870711903345
FDT59,OUT010,2132.594375312553
FDQ31,OUT019,217.29336924961717
FDS51,OUT018,1473.1450606758708
FDW32,OUT027,2774.1092032750557
FDI15,OUT027,5438.883823455497
NCV30,OUT017,695.6350914914724
DRG25,OUT049,3370.2938184816658
FDT02,OUT013,332.6048371852012
FDO33,OUT027,3184.1942078417796
FDP38,OUT035,443.82635534490464
FDZ45,OUT035,2697.853508800734
NCA54,OUT027,4285.845949122803
FDU33,OUT017,360.17177606115956
FDN58,OUT017,3423.867731882636
FDI05,OUT045,1119.283276160932
FDM57,OUT019,56.02399563235804
NCS42,OUT027,2823.036547036849
FDB57,OUT045,3573.563150161428
FDC03,OUT045,3085.1024602707967
FDZ58,OUT013,1668.0095863846777
NCK29,OUT045,1853.9761926547362
NCR53,OUT045,3393.7139070315297
FDE26,OUT027,3659.4742493615013
FDU52,OUT049,2770.178142963605
FDE41,OUT027,2770.0245541143095
FDU38,OUT018,3362.188057325261
FDA52,OUT017,2409.7694233236543
FDW46,OUT046,1016.0662206311877
DRI59,OUT035,3214.4327316042263
FDT38,OUT035,943.1247877096012
FDL33,OUT018,3458.022651874303
FDQ01,OUT027,5262.659625750179
FDJ08,OUT046,2871.137954936752
FDQ47,OUT049,788.2348844947619
NCZ18,OUT013,3511.515060156996
FDE29,OUT017,539.3719239613788
FDF10,OUT027,3626.3377502987796
FDC48,OUT049,1728.554480318703
FDY58,OUT013,3375.161140589441
NCX30,OUT010,2428.5566408478226
FDV11,OUT013,2513.525612927327
FDT46,OUT046,789.0457588873164
DRD01,OUT019,0.0
FDQ11,OUT013,3779.204969931815
NCM41,OUT017,1209.7231345138252
NCC55,OUT013,328.1728643773713
FDG45,OUT027,4678.765685488197
NCQ54,OUT049,3082.2196284979636
FDM34,OUT045,2039.3505644509069
FDD17,OUT019,2550.4395495905665
FDN38,OUT027,5320.5539048199735
FDB53,OUT018,2844.9885798813557
NCL06,OUT035,3689.6642293541927
NCV18,OUT019,0.0
FDX25,OUT013,2696.6443056536928
FDB39,OUT046,858.3662943857635
FDC33,OUT049,3469.4478609693533
NCO14,OUT018,1177.206056728965
FDA58,OUT027,5087.305981546089
NCQ02,OUT017,2718.5589075395073
NCR53,OUT017,3140.1520052224105
FDN52,OUT046,1262.7557429786689
FDG26,OUT046,3995.0449168202467
FDE23,OUT027,2224.9330951299594
DRI37,OUT013,629.405831119539
DRH37,OUT018,3072.4794608998136
FDO01,OUT035,1696.3736378635126
FDK45,OUT049,2194.528935777477
FDP23,OUT049,3791.388060525417
FDM33,OUT035,3014.662527317447
FDD36,OUT017,1647.2930076207294
FDL56,OUT017,958.0211170444832
FDT27,OUT010,2107.5079505036692
FDG52,OUT017,407.5345098094281
NCL42,OUT035,3453.3151762742427
DRJ24,OUT046,2798.1703454070393
FDV38,OUT046,725.4657644512195
FDT35,OUT045,2658.5364945636566
FDY51,OUT045,3403.4092371928855
FDC37,OUT017,1411.902225831257
NCP43,OUT013,2650.1991474320475
FDO33,OUT045,1730.6728622212722
FDW04,OUT018,2512.3385271818825
NCC31,OUT046,2445.1598411616446
FDK22,OUT049,3806.7703317488777
FDJ50,OUT017,630.8260570489838
FDV13,OUT017,1195.45384033755
DRL60,OUT017,2158.3920419512715
FDW03,OUT017,1435.5269974481362
FDY27,OUT035,2419.131059262755
FDB39,OUT027,2314.9934697352637
FDU59,OUT045,2480.3408959705794
FDZ57,OUT049,2520.019128959678
FDO21,OUT049,4003.257214048759
FDS43,OUT018,3456.947686636184
FDU28,OUT010,1311.976484268529
FDC51,OUT010,468.73446507493645
FDW16,OUT010,0.0
FDP32,OUT010,294.781586838556
FDB60,OUT019,1894.0923152522041
NCQ30,OUT046,1886.5883801519517
FDD26,OUT049,3264.9381452127354
FDI44,OUT045,1158.1259668959692
DRH23,OUT046,677.6771429655105
FDO44,OUT046,1639.776824133346
FDG04,OUT046,2970.406110005242
FDM32,OUT027,2923.791211472623
FDM09,OUT013,2413.012394099592
FDZ47,OUT013,1302.7969275514738
FDM40,OUT027,3517.6065496547744
FDY48,OUT017,1355.9959192308293
NCM30,OUT045,669.1720088900788
FDX36,OUT010,1783.882018673151
DRF03,OUT017,360.57375958901775
FDN51,OUT049,4525.37794278786
FDM57,OUT049,1707.8570683961489
FDB35,OUT049,1872.9206062764702
FDY13,OUT027,2690.8097919689344
FDA37,OUT017,1726.0891154787369
NCX53,OUT017,2016.723758194311
FDD59,OUT018,1736.728105121345
FDX10,OUT019,0.0
FDC03,OUT018,3502.164282485389
FDW43,OUT035,3234.032836712262
FDW10,OUT046,2713.6792288308006
FDY14,OUT027,5520.181082815065
FDV43,OUT045,690.6992088703109
FDO40,OUT013,2152.296257001582
FDP46,OUT027,2846.2305321827425
NCE43,OUT019,1287.8090594569067
FDD05,OUT035,1551.3342361232208
FDJ60,OUT010,1020.2227408384547
DRE27,OUT018,1820.7555522098091
FDO11,OUT035,3591.1630788367556
DRG11,OUT027,3080.803044195818
FDK33,OUT010,1900.248007209012
DRM23,OUT045,2561.648135003664
FDJ02,OUT027,3800.4056444515945
NCZ05,OUT045,1642.7742624613738
NCL30,OUT013,1755.9768430822069
FDZ19,OUT018,3101.286621272591
FDM45,OUT049,2255.6183523321674
FDO36,OUT046,2837.911715942304
NCK31,OUT045,859.1579757647364
DRJ37,OUT045,2417.3381384806107
FDP24,OUT018,2271.550443173437
FDF46,OUT013,1518.0877098907117
FDX46,OUT019,0.0
NCL18,OUT045,2876.865733425151
FDJ26,OUT013,3076.6199362819416
FDJ07,OUT045,1880.3818168334546
FDY15,OUT013,2048.750874046782
DRG01,OUT045,1218.2426001884387
FDF58,OUT045,1113.999381927073
FDZ14,OUT019,724.2543990711742
FDP31,OUT049,1277.9376619761374
FDH45,OUT013,392.6138120111559
FDA09,OUT010,1012.0437144175125
FDW31,OUT035,2767.4677795900707
FDA57,OUT046,657.0539783194304
NCE55,OUT035,2261.6040201757396
FDC17,OUT019,2198.2379774368414
FDC59,OUT013,830.4209708759067
FDA22,OUT013,2358.905432329115
FDK52,OUT035,3092.0981079767853
NCM26,OUT046,2416.3183843036577
NCT53,OUT035,2221.637813439602
FDW45,OUT018,2806.687371707607
NCI18,OUT035,3158.5831867088273
FDE38,OUT018,3014.755799359984
FDF08,OUT019,178.9797159120012
FDY58,OUT010,2052.376591676357
FDF58,OUT019,0.0
FDX39,OUT017,3060.2720298523436
FDB44,OUT049,3726.4246982494096
FDF28,OUT013,1799.5624775007263
FDE39,OUT013,1623.3023004785568
FDT37,OUT018,4418.403721855145
FDZ45,OUT017,2831.0918174420576
FDO40,OUT035,2007.4858394141493
FDM57,OUT027,2790.497033437704
DRG36,OUT017,2368.0452453457065
FDY36,OUT010,0.0
DRL60,OUT027,3866.966771740469
FDS25,OUT019,311.81334235019176
DRF49,OUT027,3182.396968148636
FDP16,OUT045,3877.0968861561705
FDS60,OUT049,3233.1700201274434
FDU15,OUT027,2119.03857777958
FDK43,OUT046,2000.4676751258748
FDN25,OUT046,904.6330558420177
FDE53,OUT049,2054.976951097602
FDB22,OUT013,2124.413735394143
FDE39,OUT017,1624.485066433559
FDX35,OUT035,3144.8121084814757
NCG54,OUT049,2989.4025769483806
FDH27,OUT035,1883.2109634120275
NCK42,OUT013,3195.9244730656565
FDS25,OUT049,1972.0593694958366
FDI10,OUT018,3144.033726177312
FDU35,OUT035,1137.478394925839
FDI04,OUT017,2846.916341691419
DRK23,OUT035,3522.842163937853
FDB53,OUT019,865.9564089629621
FDY02,OUT049,4440.676914762028
FDM60,OUT035,281.83344130263185
NCJ31,OUT010,1844.9467754910302
DRP35,OUT017,1661.0960157153004
NCQ30,OUT018,2394.996153772019
DRL11,OUT010,914.476152565343
FDU01,OUT013,2752.043983552031
FDR39,OUT035,2403.4313909357643
FDO08,OUT046,2594.709488901144
FDC02,OUT045,4074.4700612680444
NCZ29,OUT035,1583.1221671358303
FDF29,OUT010,588.565713575389
FDZ23,OUT017,2664.354874413041
NCU53,OUT018,3029.202541219258
NCW30,OUT013,3863.7348537135185
NCM26,OUT027,3909.423912170714
FDV50,OUT027,3250.742402024277
FDW15,OUT049,2702.6179922511283
FDI35,OUT027,4329.671402234863
FDO11,OUT017,3682.587581446518
FDN48,OUT046,1393.0392463179655
NCA17,OUT049,2735.5868274169634
NCN54,OUT013,1063.6640855215906
FDP22,OUT013,525.8649178467308
NCB54,OUT035,1594.6831333097152
FDD08,OUT045,637.7268636142371
DRM48,OUT010,0.0
FDG41,OUT027,3167.0398952662417
FDE44,OUT027,2030.2182351393117
FDE26,OUT035,1809.4162886803515
NCS38,OUT013,1619.3987261139073
NCJ54,OUT018,4126.449781810347
FDI40,OUT019,167.17897312012428
FDN45,OUT018,3864.1964246285797
FDU43,OUT046,3747.586170471858
FDI04,OUT010,1492.6459601138454
NCC07,OUT018,2136.3498252119743
NCC07,OUT019,496.4269098278678
NCD18,OUT045,3607.843123962999
FDU55,OUT035,3683.474152091503
FDX59,OUT035,162.70485936522255
FDR52,OUT049,3354.171178242231
NCP17,OUT013,803.5458910112889
FDQ32,OUT045,1976.6593641372674
NCT17,OUT049,3330.3016531689264
FDO10,OUT049,1406.7286267990385
FDE32,OUT049,960.5123899079904
FDN44,OUT045,2537.5887335275856
FDH02,OUT035,1084.4467155782768
FDK60,OUT013,1282.332536543579
FDS24,OUT019,135.18245211742487
FDL03,OUT010,1629.3068148988323
FDB46,OUT027,4750.372836025161
FDO48,OUT049,3920.077418007025
FDZ39,OUT049,2088.2189790258517
FDT02,OUT027,2072.472447845253
FDC50,OUT013,1124.2340386331443
FDP39,OUT035,405.6933553772378
DRG15,OUT018,1344.3592738919597
FDP10,OUT018,1971.9789675012462
FDF53,OUT027,4272.510927048584
FDN34,OUT045,2739.7741705158714
FDK02,OUT045,1812.6566144887556
FDC23,OUT045,2845.770600565499
FDJ10,OUT019,815.7859192705537
FDE53,OUT035,1329.1528720084016
FDR25,OUT035,3681.4011084461445
FDW50,OUT046,2523.0790418119036
FDS09,OUT049,1181.5865670731137
FDW49,OUT010,1127.8459287709848
FDU51,OUT046,2741.2070126635817
FDF28,OUT018,2473.9885373914694
NCY30,OUT018,3298.708048093522
FDD44,OUT045,4065.427831118286
FDX09,OUT017,2493.429412230692
NCF30,OUT013,1632.2229962809602
FDZ50,OUT019,1639.098124741592
FDW37,OUT013,1243.6153622928741
FDD11,OUT049,4398.4147472266495
DRH39,OUT018,1568.6312232900573
FDA36,OUT049,3315.0227838707633
NCG43,OUT049,1795.6383136536833
FDF02,OUT035,1160.28102568347
FDP57,OUT027,3048.509178461314
NCE42,OUT017,3428.71157830173
NCR38,OUT027,5304.407441570851
FDP03,OUT019,755.8307307190976
FDO51,OUT035,335.5396695605423
NCQ42,OUT046,2006.707673573153
NCM41,OUT046,1427.6745931568162
FDH48,OUT027,2754.60265893665
DRF60,OUT046,3679.9852631946314
FDJ27,OUT035,1143.0034562071205
FDQ14,OUT013,2108.567374187326
FDN27,OUT017,1678.066395700137
NCQ02,OUT046,2990.8924280321344
FDJ33,OUT049,2318.255712131577
FDP07,OUT027,4450.193740335908
DRE01,OUT049,3983.551872920896
FDU36,OUT045,1579.573303559163
FDL28,OUT017,3322.1232077714785
NCX53,OUT046,2240.7400941909473
FDZ39,OUT013,1486.8786405308979
NCP42,OUT013,2878.38972514996
FDJ14,OUT035,923.2360146237188
FDK04,OUT049,1240.5585166631126
NCC19,OUT017,2706.6512338955536
FDS09,OUT018,1254.5789091030938
FDZ02,OUT046,1580.72520118197
FDD35,OUT018,2397.15177222264
NCY42,OUT017,2043.4382184069054
FDB05,OUT045,3827.6683853100585
FDF20,OUT035,2699.1709529400923
NCO41,OUT018,2019.4919523014187
FDC40,OUT027,2702.262072728172
FDV58,OUT045,3013.4476232424176
FDZ57,OUT045,2110.793719247573
DRM35,OUT046,2750.8102206463764
DRN36,OUT018,1937.9598541589467
FDQ13,OUT046,1346.2416702789656
DRO35,OUT010,278.27441767866276
NCD43,OUT035,1331.338358215301
FDA51,OUT018,2091.3190074915683
NCX17,OUT027,4991.350988429544
NCZ17,OUT049,954.8950956808362
FDR11,OUT027,3830.1008191562214
FDW34,OUT049,4204.798625181861
FDN50,OUT017,1256.0280841188928
FDS09,OUT046,758.9782981537978
FDS48,OUT018,2833.4438110134024
FDL44,OUT049,2985.8707124087496
DRF48,OUT018,3387.8432811909997
FDA14,OUT018,2836.127162569517
NCD30,OUT049,1931.953068525468
FDI16,OUT017,449.4009310916558
NCG06,OUT035,3696.0336164403498
DRZ24,OUT035,1467.9687936728787
NCS17,OUT045,1467.4682545867454
FDB37,OUT045,3862.170466154117
FDE10,OUT035,1637.9244540722893
FDC57,OUT045,3050.8071332364434
FDM12,OUT018,3382.0484321828244
FDE24,OUT049,2502.861896613975
FDW22,OUT045,3528.8952716806652
DRD01,OUT027,2316.108228903595
NCZ18,OUT027,5210.155673353598
FDN49,OUT045,582.3690146085382
FDR22,OUT035,1486.595173991548
FDV08,OUT019,0.0
FDY39,OUT046,2913.0250551726567
FDV36,OUT049,2374.0008712903373
FDO60,OUT045,748.9119894379314
FDU04,OUT027,3425.6682096345357
FDR20,OUT027,2248.7463838086
FDW19,OUT019,579.8914963584912
FDU40,OUT049,3435.6020431313373
FDK15,OUT045,1482.374588485858
DRF15,OUT035,2021.538411042181
FDQ25,OUT017,2512.4238722055416
FDI48,OUT019,0.0
FDS49,OUT046,1130.9998116041297
FDV22,OUT046,2549.4649707652015
NCV42,OUT046,1713.3537600848435
FDX26,OUT046,2796.9917644055586
FDI33,OUT018,1899.5515281878315
FDZ14,OUT049,2304.722532291176
FDG10,OUT013,759.8984209955543
FDM38,OUT018,1206.8137849667155
FDG26,OUT027,5454.697716656525
FDH46,OUT035,1267.819469543148
FDN13,OUT018,1852.8138461394065
FDU57,OUT035,1944.8612965306966
NCI06,OUT046,2789.2104872555146
FDM38,OUT045,811.6666092364844
NCG42,OUT010,473.8066755363866
FDL39,OUT045,2849.9270358701833
FDT31,OUT019,1871.711779499687
FDV59,OUT013,3159.2658111646815
FDB49,OUT035,1249.1525470446595
FDD58,OUT049,1960.9334810868313
DRN59,OUT046,669.3923869919909
FDX48,OUT049,2822.039535414876
FDQ11,OUT049,4363.197725109881
FDY12,OUT049,1088.0652500121892
FDQ11,OUT045,4026.9700135368576
DRI11,OUT017,1576.4993910182238
FDY32,OUT027,3877.721189336584
FDS51,OUT045,1004.4572757843416
FDR19,OUT010,440.15596497112574
DRB13,OUT018,3524.751470151352
FDS21,OUT035,691.3562692464179
FDQ40,OUT045,2828.3504448358663
NCE55,OUT013,2406.509417016032
FDX43,OUT027,3975.9164207408794
FDS12,OUT049,2145.9924201019444
DRK01,OUT027,2925.6768361206796
FDN25,OUT017,614.6707028180695
FDB60,OUT046,3046.460858685283
FDQ13,OUT017,1100.41254777948
DRK13,OUT045,3012.9591355451403
DRF25,OUT018,1034.02827689569
NCD42,OUT019,0.0
FDW25,OUT045,1359.4547072343225
NCV29,OUT027,4294.134649162639
NCK42,OUT035,3026.1620439096196
DRJ13,OUT027,3918.8926346844237
DRD15,OUT017,3356.884157229386
FDM27,OUT045,2343.6676127482933
FDZ50,OUT018,3318.1748257243307
FDC04,OUT046,3771.2485690811336
FDF50,OUT049,3511.010590137844
FDP15,OUT045,4004.931162618177
FDK46,OUT035,3674.010553131905
FDZ56,OUT018,3125.722257021418
FDY60,OUT049,2722.4507384532108
FDB10,OUT035,3306.408756123974
FDR57,OUT045,2536.359531380175
FDU58,OUT049,3375.462567009835
FDH02,OUT046,1437.4784564328393
FDP48,OUT013,2654.807570850704
FDI46,OUT035,3530.3666135728354
FDW56,OUT013,2756.4872821991476
NCM19,OUT010,311.42719805280376
FDS50,OUT027,4892.02503775771
FDK24,OUT013,383.69565011820123
FDO36,OUT017,2510.6946468443257
FDK45,OUT027,3276.7611451657485
NCL05,OUT045,799.9059380549384
FDL32,OUT018,2145.371855577292
FDA28,OUT049,2390.1128443859375
FDY36,OUT018,1666.4662977648368
FDP32,OUT018,2377.9762461119653
FDL50,OUT046,1944.2171578070447
DRC24,OUT049,2807.393897936944
NCS18,OUT017,1431.5372248371932
FDD16,OUT017,941.517542432523
NCV18,OUT013,1018.8795512767251
FDX07,OUT046,2928.671991586668
NCZ05,OUT027,3067.5627988548504
NCI31,OUT013,313.80109920345876
FDK14,OUT049,1690.347883525732
NCR06,OUT045,764.8195078820004
NCF54,OUT049,3096.4900887304384
DRG23,OUT010,693.2895829956647
FDD53,OUT046,669.1405460173046
NCM31,OUT027,3596.6918096094687
FDT16,OUT017,3857.7049676126726
FDR40,OUT035,955.2659912838371
DRG25,OUT017,2681.3488429173567
FDT10,OUT035,599.836568797456
FDY32,OUT013,2208.9810886987307
FDN50,OUT035,1148.9634416016743
FDZ35,OUT019,523.5258169424633
NCP54,OUT045,1956.8797103230745
NCD07,OUT035,1366.824282556404
FDS02,OUT018,3629.31895953767
DRN59,OUT018,1188.508151931086
DRB24,OUT013,2262.5621372349856
FDP37,OUT027,3278.818243477039
DRB01,OUT018,3383.881467538672
FDR47,OUT046,2972.5135265988993
NCM31,OUT010,571.8774612817647
NCF06,OUT027,5539.835532015035
NCV17,OUT027,3531.679852474992
FDS10,OUT049,3208.5857862968687
FDN52,OUT035,895.7095808454483
FDZ48,OUT013,1498.9746889331232
FDJ48,OUT049,4244.57354481987
DRB13,OUT027,4545.007431097767
FDV59,OUT017,3121.314169793409
FDL32,OUT035,1289.2210914605057
FDZ12,OUT035,1750.9169848968509
NCR06,OUT027,2165.4242191205685
FDP51,OUT017,1595.2245582325913
FDY22,OUT013,1882.6012638427355
FDZ38,OUT049,3109.781919360008
NCO54,OUT035,537.8534774746358
FDR23,OUT035,2303.5568314604798
FDM38,OUT049,1197.854441694079
FDS25,OUT013,1422.6637947003533
FDZ22,OUT013,1100.7247643458973
FDZ20,OUT019,2809.2748139385585
FDD45,OUT010,0.0
FDN03,OUT049,4358.262403851747
NCW30,OUT046,4071.9800857291593
FDY24,OUT027,2220.798037766671
FDJ26,OUT019,2040.6410886694616
FDM15,OUT049,2876.0474457302616
NCW54,OUT027,2286.525315785927
FDA23,OUT045,1590.9807083923388
FDA39,OUT019,0.0
FDZ12,OUT017,1897.8811704817526
NCB42,OUT046,1851.547042881792
FDL16,OUT046,526.0466341425094
FDO24,OUT019,1419.918774548671
NCP42,OUT046,3046.050548596413
FDR19,OUT018,2616.8856280946356
DRL01,OUT045,3682.9560011388585
FDV37,OUT046,3062.8518734474155
FDI41,OUT010,733.6574030129873
FDF58,OUT049,1431.4570470340973
NCF43,OUT018,2665.2964915268094
FDN02,OUT049,3557.514545588394
NCP41,OUT035,1360.7665957932522
NCY17,OUT027,1993.0519237479643
FDL58,OUT027,5597.193965488965
NCA30,OUT027,4268.438123730273
FDE46,OUT018,2869.4169182550686
FDY38,OUT035,3159.426396217921
NCH29,OUT027,2975.515833512266
FDO20,OUT045,3869.6189829789528
FDP44,OUT018,2050.9062451951713
FDM02,OUT027,2838.3498694957525
FDJ14,OUT027,2730.4323648622612
FDH04,OUT010,0.0
DRK23,OUT046,3896.148193833259
NCW05,OUT046,1503.117110913301
FDF12,OUT049,2613.7575725473944
FDL51,OUT019,2151.3572391774046
FDN03,OUT018,4437.749848649574
DRJ37,OUT049,2728.5900526879905
FDM12,OUT019,1710.0469315751648
FDA16,OUT045,3511.1505735653955
NCB07,OUT017,2773.58257725938
NCI17,OUT019,62.4287375302215
FDR51,OUT046,2162.033761602978
FDJ55,OUT045,3623.8507598210945
NCZ17,OUT013,339.73102301425706
FDU25,OUT013,736.491366792151
NCG18,OUT045,1695.7395219484706
DRM11,OUT017,3767.565935200335
FDH16,OUT035,1050.2779127027666
FDZ04,OUT018,1428.022636358848
NCX53,OUT035,1925.983731662231
FDX38,OUT027,2311.7016830645603
FDX09,OUT046,2727.2418665362975
NCW05,OUT018,1990.5000799768586
NCS41,OUT017,2618.848159435567
FDI26,OUT046,2769.4639640351215
NCZ41,OUT027,3396.2691083239697
NCK06,OUT046,1956.2015245916468
FDX23,OUT027,2978.515210969761
NCA42,OUT046,2471.5699946116583
FDC20,OUT049,1266.7033692903578
DRC49,OUT018,2685.2414971890803
FDX01,OUT013,1636.177235813897
FDC08,OUT045,3517.506855598156
FDC02,OUT017,3752.657536241868
FDK10,OUT045,2880.563021098854
DRC24,OUT013,2221.685092746434
FDW16,OUT019,291.4732943038921
NCU06,OUT018,3994.830540362803
DRA59,OUT045,2833.1299563682514
FDR24,OUT019,196.5744344237919
DRL35,OUT018,1208.147631824505
FDA49,OUT013,1106.9480206516482
NCC55,OUT046,531.6693868464699
DRD24,OUT019,1093.71904438414
NCE55,OUT049,3021.490531821176
FDT33,OUT045,2777.077956838236
NCT53,OUT013,2339.931601639346
FDS26,OUT046,3979.834926245964
FDL22,OUT018,1912.7676649788436
FDP44,OUT017,1363.4991439427645
FDC52,OUT018,2882.049865671431
FDI53,OUT010,748.2068048283409
FDZ23,OUT046,2899.74737011678
NCT18,OUT013,2617.8948811142836
FDR13,OUT046,1862.465955131283
FDB09,OUT010,368.79782236562096
FDZ60,OUT013,1364.2015996337686
FDB11,OUT046,3502.8380147959806
FDC10,OUT018,2332.2701142414453
FDW56,OUT035,2616.321578464146
FDK14,OUT027,2832.1533619313395
DRE27,OUT027,2824.8198119917242
FDA38,OUT017,3531.3118070323953
FDT11,OUT045,3027.706943420302
FDP15,OUT035,3593.6478319742737
FDV27,OUT035,1045.8229613666435
FDS36,OUT027,3181.5876212415624
FDY40,OUT027,2179.225581930895
NCF19,OUT049,1192.6606569368255
FDF53,OUT045,2857.632674381405
FDS14,OUT027,3890.875012540446
FDE56,OUT046,847.5522875411943
FDZ19,OUT035,2329.225451024948
FDZ46,OUT013,1505.2777160240676
FDR16,OUT046,3247.264947199711
FDG29,OUT018,1101.6649922768997
NCE30,OUT017,3016.5166353544264
FDZ40,OUT046,815.8247827399246
FDG58,OUT018,2867.921348760354
DRH03,OUT013,1282.405395746876
FDZ47,OUT045,1559.8757766469835
FDV04,OUT018,2789.6894074955426
FDZ10,OUT018,2441.5118845507222
FDG46,OUT017,1579.0971245298097
NCF07,OUT045,1606.9073654037784
FDY44,OUT035,2736.5796978002545
FDB21,OUT013,3411.7558743661666
FDS20,OUT035,2464.0695763347208
FDS49,OUT049,1575.4618675472784
FDX55,OUT027,4868.243003175196
NCQ02,OUT018,3433.8848401405266
FDR25,OUT013,3804.466195868982
DRG39,OUT045,881.1361918385783
FDB46,OUT046,3288.164779937073
NCC30,OUT018,3288.0936370853697
FDE58,OUT035,1504.441330268854
FDC05,OUT019,1797.3908555784096
FDY15,OUT046,2281.7652827210636
FDG14,OUT046,2346.0800276248137
FDL08,OUT049,4258.00491038098
FDQ47,OUT013,151.54270807345483
FDN12,OUT035,1287.7311423968058
FDW10,OUT013,2541.405258183813
FDD02,OUT035,1460.1042840444106
FDX35,OUT010,1960.26637822464
FDT35,OUT046,2608.0625762032896
DRN47,OUT019,1710.6141680710039
FDB11,OUT010,1945.756741358562
FDN20,OUT045,2695.313631048465
FDB59,OUT035,2804.3191032148525
FDJ58,OUT045,2688.0490319474484
FDU60,OUT046,2627.1346439635327
FDS03,OUT049,1376.3971622838098
FDU40,OUT019,1840.5432227450924
DRH15,OUT049,1003.3936807769333
FDD04,OUT027,3633.729962488672
FDQ01,OUT046,3800.959127972479
FDF28,OUT035,1626.6545117700566
FDD22,OUT010,76.25749564452963
FDY19,OUT046,1832.1736493057465
FDN33,OUT035,1007.1136349519779
FDV36,OUT035,1623.2042067529505
FDW01,OUT010,772.6637381037012
FDJ28,OUT049,3428.1711396530154
FDB17,OUT035,2442.0754080582665
FDM40,OUT049,2411.6486299687467
FDV46,OUT045,2298.889108585233
FDQ44,OUT049,2274.0355824312155
NCD42,OUT046,620.7254890584527
DRH37,OUT046,2565.7099424048884
FDR10,OUT018,3077.957740107091
NCD06,OUT027,2102.490362985695
FDI53,OUT046,2394.75823584793
FDG16,OUT035,2942.7036638538293
DRB25,OUT046,1636.9901236935461
FDY09,OUT046,2762.262988622806
FDX48,OUT045,2460.8621878171134
FDC03,OUT010,1472.5115906099554
FDT47,OUT035,1183.5114426892692
FDW44,OUT027,4172.166342685509
FDT24,OUT017,738.9525556841922
FDT12,OUT019,2500.314779869774
NCS38,OUT035,1334.6213406397974
FDO39,OUT035,2384.4387176004
FDA13,OUT046,539.4569185217783
FDO48,OUT035,3134.9469776409906
DRJ01,OUT017,2137.919509675071
FDD53,OUT018,1085.373874507669
NCT05,OUT049,4422.5690406540825
